season,season_name,team_id,team_abbr,team_city,team_name,person_id,first_name,last_name,full_name,possession,oapm,oapm_error,dapm,dapm_error,apm,apm_error,ospm,dspm,spm
2011-12,NBA_2012,1610612766,CHA,Charlotte,Bobcats,2679,Matt,Carroll,Matt Carroll,2243,-1.391517138,0.395006208,-0.110813447,0.395148252,-1.502330585,0.558890567,-1.4295337,-0.011263586,-1.440797286
2004-05,NBA_2005,1610612766,CHA,Charlotte,Bobcats,2679,Matt,Carroll,Matt Carroll,1757,-0.29685583,0.397978426,-0.195248119,0.399322838,-0.492103949,0.563812405,-0.307264414,-0.2611648,-0.568429214
2003-04,NBA_2004,1610612757,POR,Portland,Trail Blazers,2679,Matt,Carroll,Matt Carroll,270,-0.680524532153765,0.172337727543736,-0.0368242230012506,0.171560771364006,-0.717348755155015,0.243173593975404,-0.621226049973689,-0.0118172562851762,-0.633043306258865
2007-08,NBA_2008,1610612748,MIA,Miami,Heat,2739,Luke,Jackson,Luke Jackson,843,-0.956009955,0.368120079,-0.200642745,0.368139834,-1.1566527,0.520618151,-0.930321418,-0.280466204,-1.210787622
2012-13,NBA_2013,1610612756,PHX,Phoenix,Suns,2742,Sebastian,Telfair,Sebastian Telfair,3743,-0.816786213426621,0.585857880557879,-0.463005609925172,0.586602432595299,-1.27979182335179,0.829444601758857,,,
2008-09,NBA_2009,1610612750,MIN,Minnesota,Timberwolves,2742,Sebastian,Telfair,Sebastian Telfair,8010,1.971743047,0.968158092,-1.114337382,0.968634293,0.857405666,1.373701068,-0.287058506,-1.201447887,-1.488506393
2006-07,NBA_2007,1610612738,BOS,Boston,Celtics,2742,Sebastian,Telfair,Sebastian Telfair,6145,-1.118639893,0.813962519,-0.369220901,0.811032733,-1.487860795,1.152454842,-1.012365071,-0.914685084,-1.927050155
2000-01,NBA_2001,1610612752,NYK,New York,Knicks,275,Allan,Houston,Allan Houston,10382,-0.326617454716395,1.10234981044716,-0.270015543526425,1.10247635461674,-0.59663299824282,1.57064582000452,0.582147111873651,-0.291076201288315,0.291070910585336
1998-99,NBA_1999,1610612752,NYK,New York,Knicks,275,Allan,Houston,Allan Houston,5426,-0.161069796234734,1.17590588413657,1.29875347049103,1.17602863662913,1.13768367425629,1.68639099943049,0.916454614269121,-0.903391235464842,0.013063378804279
1997-98,NBA_1998,1610612752,NYK,New York,Knicks,275,Allan,Houston,Allan Houston,10115,0.297022914725346,1.07981944530459,0.00256752904293554,1.07813607902515,0.299590443768282,1.54069130214519,1.06029829041329,-0.552434257431924,0.507864032981366
2008-09,NBA_2009,1610612755,PHI,Philadelphia,76ers,2767,Royal,Ivey,Royal Ivey,3358,-1.025127128,0.583831692,-0.899234403,0.583764003,-1.924361531,0.826031847,-1.07922191,-0.543932068,-1.623153978
2004-05,NBA_2005,1610612737,ATL,Atlanta,Hawks,2767,Royal,Ivey,Royal Ivey,3165,-1.210868055,0.478190138,-0.387814954,0.477203486,-1.598683009,0.675584981,-1.236464958,-0.605319797,-1.841784755
2007-08,NBA_2008,1610612746,LAC,Los Angeles,Clippers,2857,Andre,Barrett,Andre Barrett,102,-0.270995692,0.167391166,-0.782688833,0.165999074,-1.053684526,0.23574466,-0.266184413,-0.776673239,-1.042857652
2006-07,NBA_2007,1610612741,CHI,Chicago,Bulls,2857,Andre,Barrett,Andre Barrett,120,-1.675389061,0.208254759,-0.039050926,0.211356362,-1.714439987,0.296718201,-1.669277663,-0.044325335,-1.713602998
2004-05,NBA_2005,1610612753,ORL,Orlando,Magic,2857,Andre,Barrett,Andre Barrett,1824,-1.136604384,0.40130183,-0.069855973,0.401286038,-1.206460357,0.567570944,-1.36572,-0.025318377,-1.391038377
2000-01,NBA_2001,1610612749,MIL,Milwaukee,Bucks,299,Glenn,Robinson,Glenn Robinson,11075,2.02401461768653,1.12506092067628,-1.33888192991923,1.12535805308049,0.685132687767299,1.60217775007943,2.25036488618812,-1.28057652693708,0.96978835925104
